ID	Species	GSMID	Cell_line	Cell_type	Tissue_type	Factor	File
82036	Homo sapiens	GSM2642522	HUES8 hESCs	hESC	None	TET1	82036_sort_peaks.narrowPeak.bed
82037	Homo sapiens	GSM2642523	HUES8 hESCs	hESC	None	DNMT3B	82037_sort_peaks.narrowPeak.bed
82055	Homo sapiens	GSM2817659	H9	Embryonic Stem Cell	Embryo	GATA3	82055_sort_peaks.narrowPeak.bed
82060	Homo sapiens	GSM2519942	None	None	Muscle	NR3C1	82060_sort_peaks.narrowPeak.bed
82061	Homo sapiens	GSM2519945	None	None	Muscle	NR3C1	82061_sort_peaks.narrowPeak.bed
82062	Homo sapiens	GSM2519944	None	None	Muscle	NR3C1	82062_sort_peaks.narrowPeak.bed
82063	Homo sapiens	GSM2519947	None	None	Muscle	NR3C1	82063_sort_peaks.narrowPeak.bed
82064	Homo sapiens	GSM2519949	None	None	Muscle	NR3C1	82064_sort_peaks.narrowPeak.bed
82065	Homo sapiens	GSM2519948	None	None	Muscle	NR3C1	82065_sort_peaks.narrowPeak.bed
82072	Homo sapiens	GSM2797075	None	None	Breast	ESR1	82072_sort_peaks.narrowPeak.bed
82073	Homo sapiens	GSM2797074	None	None	Breast	ESR1	82073_sort_peaks.narrowPeak.bed
82074	Homo sapiens	GSM2797077	None	None	Breast	FOXA1	82074_sort_peaks.narrowPeak.bed
82075	Homo sapiens	GSM2797076	None	None	Breast	ESR1	82075_sort_peaks.narrowPeak.bed
82081	Homo sapiens	GSM2797078	None	None	Breast	FOXA1	82081_sort_peaks.narrowPeak.bed
82109	Homo sapiens	GSM2350454	C4-2	None	Prostate	BRD4	82109_sort_peaks.narrowPeak.bed
82112	Homo sapiens	GSM2350453	C4-2	None	Prostate	BRD4	82112_sort_peaks.narrowPeak.bed
82113	Homo sapiens	GSM2350450	C4-2	None	Prostate	BRD4	82113_sort_peaks.narrowPeak.bed
82114	Homo sapiens	GSM2350451	C4-2	None	Prostate	BRD4	82114_sort_peaks.narrowPeak.bed
82124	Homo sapiens	GSM2125135	T47D	cancer cells	Breast	ESR1	82124_sort_peaks.narrowPeak.bed
82126	Homo sapiens	GSM1847179	HCT-116	Human colorectal cancer	HCT116	KDM3B	82126_sort_peaks.narrowPeak.bed
82127	Homo sapiens	GSM1847178	HCT-116	Human colorectal cancer	HCT116	KDM3B	82127_sort_peaks.narrowPeak.bed
82132	Homo sapiens	GSM2125131	T47D	cancer cells	Breast	ESR1	82132_sort_peaks.narrowPeak.bed
82133	Homo sapiens	GSM2125130	T47D	cancer cells	Breast	PR	82133_sort_peaks.narrowPeak.bed
82135	Homo sapiens	GSM2816740	None	Epithelium	None	IRF3	82135_sort_peaks.narrowPeak.bed
82146	Homo sapiens	GSM2779056	THP-1	Leukemia Cell	None	GLI2	82146_sort_peaks.narrowPeak.bed
82182	Homo sapiens	GSM2257577	HeLa	Epithelium	Cervix	INTS11	82182_sort_peaks.narrowPeak.bed
82183	Homo sapiens	GSM2257576	HeLa	Epithelium	Cervix	INTS11	82183_sort_peaks.narrowPeak.bed
82184	Homo sapiens	GSM2257575	HeLa	Epithelium	Cervix	INTS11	82184_sort_peaks.narrowPeak.bed
82186	Homo sapiens	GSM2257573	HeLa	Epithelium	Cervix	MAPK1	82186_sort_peaks.narrowPeak.bed
82187	Homo sapiens	GSM2257572	HeLa	Epithelium	Cervix	POLR2A	82187_sort_peaks.narrowPeak.bed
82188	Homo sapiens	GSM2257571	HeLa	Epithelium	Cervix	POLR2A	82188_sort_peaks.narrowPeak.bed
82189	Homo sapiens	GSM2514481	HeLa	Epithelium	Cervix	MORC2	82189_sort_peaks.narrowPeak.bed
82190	Homo sapiens	GSM2257578	HeLa	Epithelium	Cervix	INTS11	82190_sort_peaks.narrowPeak.bed
82208	Homo sapiens	GSM2482828	NGP	Neuroblastoma cell	None	MYCN	82208_sort_peaks.narrowPeak.bed
82218	Homo sapiens	GSM2816737	None	Epithelium	None	IRF3	82218_sort_peaks.narrowPeak.bed
82219	Homo sapiens	GSM2816738	None	Epithelium	None	IRF3	82219_sort_peaks.narrowPeak.bed
82220	Homo sapiens	GSM2816739	None	Epithelium	None	IRF3	82220_sort_peaks.narrowPeak.bed
82250	Homo sapiens	GSM2977506	BJ	Fibroblast	Skin	FOXA2	82250_sort_peaks.narrowPeak.bed
82268	Homo sapiens	GSM2183769	MRC5	Fibroblast	Lung	POU5F1	82268_sort_peaks.narrowPeak.bed
82274	Homo sapiens	GSM2183767	MRC5	Fibroblast	Lung	POU5F1	82274_sort_peaks.narrowPeak.bed
82306	Homo sapiens	GSM2642508	HeLa	Epithelium	Cervix	POLR2A	82306_sort_peaks.narrowPeak.bed
82307	Homo sapiens	GSM2642500	HeLa	Epithelium	Cervix	POLR2A	82307_sort_peaks.narrowPeak.bed
82308	Homo sapiens	GSM2642501	HeLa	Epithelium	Cervix	POLR2A	82308_sort_peaks.narrowPeak.bed
82309	Homo sapiens	GSM2642503	HeLa	Epithelium	Cervix	POLR2A	82309_sort_peaks.narrowPeak.bed
82310	Homo sapiens	GSM2642504	HeLa	Epithelium	Cervix	POLR2A	82310_sort_peaks.narrowPeak.bed
82311	Homo sapiens	GSM2642505	HeLa	Epithelium	Cervix	POLR2A	82311_sort_peaks.narrowPeak.bed
82312	Homo sapiens	GSM2642506	HeLa	Epithelium	Cervix	POLR2A	82312_sort_peaks.narrowPeak.bed
82313	Homo sapiens	GSM2642507	HeLa	Epithelium	Cervix	POLR2A	82313_sort_peaks.narrowPeak.bed
82316	Homo sapiens	GSM2611564	MutuI	B Lymphocyte	None	BRD4	82316_sort_peaks.narrowPeak.bed
82317	Homo sapiens	GSM2611565	MutuI	B Lymphocyte	None	BRD4	82317_sort_peaks.narrowPeak.bed
82318	Homo sapiens	GSM2611562	MutuI	B Lymphocyte	None	BRD4	82318_sort_peaks.narrowPeak.bed
82319	Homo sapiens	GSM2611563	MutuI	B Lymphocyte	None	BRD4	82319_sort_peaks.narrowPeak.bed
82325	Homo sapiens	GSM2747691	MCF-7	Epithelium	Breast	ESR1	82325_sort_peaks.narrowPeak.bed
82326	Homo sapiens	GSM2747692	MCF-7	Epithelium	Breast	ESR1	82326_sort_peaks.narrowPeak.bed
82327	Homo sapiens	GSM2747693	MCF-7	Epithelium	Breast	ESR1	82327_sort_peaks.narrowPeak.bed
82328	Homo sapiens	GSM2747694	MCF-7	Epithelium	Breast	ESR1	82328_sort_peaks.narrowPeak.bed
82330	Homo sapiens	GSM2747696	MCF-7	Epithelium	Breast	ESR1	82330_sort_peaks.narrowPeak.bed
82331	Homo sapiens	GSM2747697	MCF-7	Epithelium	Breast	ESR1	82331_sort_peaks.narrowPeak.bed
82332	Homo sapiens	GSM2667963	HCT-116	None	HCT116	POLR2A	82332_sort_peaks.narrowPeak.bed
82333	Homo sapiens	GSM2667962	HCT-116	None	HCT116	POLR2A	82333_sort_peaks.narrowPeak.bed
82336	Homo sapiens	GSM2667965	HCT-116	None	HCT116	POLR2A	82336_sort_peaks.narrowPeak.bed
82337	Homo sapiens	GSM2667964	HCT-116	None	HCT116	POLR2A	82337_sort_peaks.narrowPeak.bed
82338	Homo sapiens	GSM2125119	T47D	cancer cells	Breast	ESR1	82338_sort_peaks.narrowPeak.bed
82339	Homo sapiens	GSM2125118	T47D	cancer cells	Breast	PR	82339_sort_peaks.narrowPeak.bed
82340	Homo sapiens	GSM2125117	T47D	cancer cells	Breast	ESR1	82340_sort_peaks.narrowPeak.bed
82341	Homo sapiens	GSM2125116	T47D	cancer cells	Breast	PR	82341_sort_peaks.narrowPeak.bed
82343	Homo sapiens	GSM2519961	None	None	Muscle	KLF15	82343_sort_peaks.narrowPeak.bed
82344	Homo sapiens	GSM2519960	None	None	Muscle	KLF15	82344_sort_peaks.narrowPeak.bed
82347	Homo sapiens	GSM2909537	C4-2B	Epithelium	Prostate	POLR2A	82347_sort_peaks.narrowPeak.bed
82348	Homo sapiens	GSM2909536	PrEC	Epithelium	Prostate	ZFX	82348_sort_peaks.narrowPeak.bed
82354	Homo sapiens	GSM2895354	K562	Erythroblast	Bone Marrow	H2AZ	82354_sort_peaks.narrowPeak.bed
82355	Homo sapiens	GSM2895351	K562	Erythroblast	Bone Marrow	H2AZ	82355_sort_peaks.narrowPeak.bed
82356	Homo sapiens	GSM2895350	K562	Erythroblast	Bone Marrow	POLR2A	82356_sort_peaks.narrowPeak.bed
82369	Homo sapiens	GSM2771529	V5	None	None	BCL11A	82369_sort_peaks.narrowPeak.bed
82370	Homo sapiens	GSM2855432	OCI-Ly10	B Lymphocyte	Bone Marrow	STAT3	82370_sort_peaks.narrowPeak.bed
82371	Homo sapiens	GSM2855433	OCI-Ly10	B Lymphocyte	Bone Marrow	STAT3	82371_sort_peaks.narrowPeak.bed
82372	Homo sapiens	GSM2855430	TMD8	None	None	STAT3	82372_sort_peaks.narrowPeak.bed
82373	Homo sapiens	GSM2855431	TMD8	None	None	STAT3	82373_sort_peaks.narrowPeak.bed
82374	Homo sapiens	GSM2300423	V5	None	None	SETBP1	82374_sort_peaks.narrowPeak.bed
82375	Homo sapiens	GSM2300424	HEK	None	None	SETBP1	82375_sort_peaks.narrowPeak.bed
82376	Homo sapiens	GSM2300425	HEK	None	None	SETBP1	82376_sort_peaks.narrowPeak.bed
82378	Homo sapiens	GSM2738059	None	B Lymphocyte	None	BACH2	82378_sort_peaks.narrowPeak.bed
82380	Homo sapiens	GSM2670871	LTED	None	Breast	ESR1	82380_sort_peaks.narrowPeak.bed
82381	Homo sapiens	GSM2670870	LTED	None	Breast	ESR1	82381_sort_peaks.narrowPeak.bed
82391	Homo sapiens	GSM1706684	None	Embryonic Stem Cell	None	HDAC2	82391_sort_peaks.narrowPeak.bed
82394	Homo sapiens	GSM2670984	HCT-116	None	HCT116	POLR2A	82394_sort_peaks.narrowPeak.bed
82395	Homo sapiens	GSM2670981	HCT-116	None	HCT116	POLR2A	82395_sort_peaks.narrowPeak.bed
82396	Homo sapiens	GSM2670983	HCT-116	None	HCT116	POLR2A	82396_sort_peaks.narrowPeak.bed
82412	Homo sapiens	GSM2670988	HCT-116	None	HCT116	POLR2A	82412_sort_peaks.narrowPeak.bed
82420	Homo sapiens	GSM2689474	None	Epithelium	None	SMAD1	82420_sort_peaks.narrowPeak.bed
82422	Homo sapiens	GSM2740929	HepG2	Epithelium	Liver	SMARCA4	82422_sort_peaks.narrowPeak.bed
82423	Homo sapiens	GSM2740928	HepG2	Epithelium	Liver	SMARCA4	82423_sort_peaks.narrowPeak.bed
82424	Homo sapiens	GSM2648921	MCF-7	Epithelium	Breast	ESR1	82424_sort_peaks.narrowPeak.bed
82425	Homo sapiens	GSM2648922	MCF-7	Epithelium	Breast	ESR1	82425_sort_peaks.narrowPeak.bed
82426	Homo sapiens	GSM2648923	MCF-7	Epithelium	Breast	ESR1	82426_sort_peaks.narrowPeak.bed
82427	Homo sapiens	GSM2648924	MCF-7	Epithelium	Breast	ESR1	82427_sort_peaks.narrowPeak.bed
82471	Homo sapiens	GSM2644591	T47D	Epithelium	Mammary Gland	PR	82471_sort_peaks.narrowPeak.bed
82472	Homo sapiens	GSM2644590	T47D	Epithelium	Mammary Gland	PR	82472_sort_peaks.narrowPeak.bed
82473	Homo sapiens	GSM2644593	T47D	Epithelium	Mammary Gland	PR	82473_sort_peaks.narrowPeak.bed
82474	Homo sapiens	GSM2644592	T47D	Epithelium	Mammary Gland	PR	82474_sort_peaks.narrowPeak.bed
82509	Homo sapiens	GSM2465105	HeLa	None	Adherent HeLa cells	NELFA	82509_sort_peaks.narrowPeak.bed
82510	Homo sapiens	GSM2465104	HeLa	None	Adherent HeLa cells	NELFA	82510_sort_peaks.narrowPeak.bed
82511	Homo sapiens	GSM2465107	HeLa	None	Adherent HeLa cells	POLR2A	82511_sort_peaks.narrowPeak.bed
82512	Homo sapiens	GSM2465106	HeLa	None	Adherent HeLa cells	NELFA	82512_sort_peaks.narrowPeak.bed
82513	Homo sapiens	GSM2465101	HeLa	None	Adherent HeLa cells	SUPT5H	82513_sort_peaks.narrowPeak.bed
82514	Homo sapiens	GSM2465100	HeLa	None	Adherent HeLa cells	SUPT5H	82514_sort_peaks.narrowPeak.bed
82515	Homo sapiens	GSM2465103	HeLa	None	Adherent HeLa cells	NELFA	82515_sort_peaks.narrowPeak.bed
82516	Homo sapiens	GSM2465102	HeLa	None	Adherent HeLa cells	SUPT5H	82516_sort_peaks.narrowPeak.bed
82517	Homo sapiens	GSM2465109	HeLa	None	Adherent HeLa cells	POLR2A	82517_sort_peaks.narrowPeak.bed
82518	Homo sapiens	GSM2465108	HeLa	None	Adherent HeLa cells	POLR2A	82518_sort_peaks.narrowPeak.bed
82535	Homo sapiens	GSM2304702	HT1080	fibrosarcoma	None	POLR2A	82535_sort_peaks.narrowPeak.bed
82536	Homo sapiens	GSM2393841	LNCaP	Epithelium	Prostate	AR	82536_sort_peaks.narrowPeak.bed
82537	Homo sapiens	GSM2393843	LNCaP	Epithelium	Prostate	AR	82537_sort_peaks.narrowPeak.bed
82538	Homo sapiens	GSM2304701	HT1080	fibrosarcoma	None	POLR2A	82538_sort_peaks.narrowPeak.bed
82544	Homo sapiens	GSM2296272	HCT-116	colorectal adenocarcinoma	HCT116	TP53	82544_sort_peaks.narrowPeak.bed
82545	Homo sapiens	GSM2296271	HCT-116	colorectal adenocarcinoma	HCT116	TP53	82545_sort_peaks.narrowPeak.bed
82546	Homo sapiens	GSM2296277	Osteosarcoma Cell Line SJSA	Osteosarcoma cell	None	TP53	82546_sort_peaks.narrowPeak.bed
82548	Homo sapiens	GSM2296274	MCF-7	Epithelium	Breast	TP53	82548_sort_peaks.narrowPeak.bed
82549	Homo sapiens	GSM2296278	Osteosarcoma Cell Line SJSA	Osteosarcoma cell	None	TP53	82549_sort_peaks.narrowPeak.bed
82558	Homo sapiens	GSM2125133	T47D	cancer cells	Breast	ESR1	82558_sort_peaks.narrowPeak.bed
82559	Homo sapiens	GSM2125132	T47D	cancer cells	Breast	PR	82559_sort_peaks.narrowPeak.bed
82580	Homo sapiens	GSM2895358	K562	Erythroblast	Bone Marrow	H2AZ	82580_sort_peaks.narrowPeak.bed
82581	Homo sapiens	GSM2895357	K562	Erythroblast	Bone Marrow	POLR2A	82581_sort_peaks.narrowPeak.bed
82583	Homo sapiens	GSM2895355	K562	Erythroblast	Bone Marrow	H2AZ	82583_sort_peaks.narrowPeak.bed
82584	Homo sapiens	GSM2895353	K562	Erythroblast	Bone Marrow	POLR2A	82584_sort_peaks.narrowPeak.bed
82591	Homo sapiens	GSM2771544	HUDEP-2	None	None	ZBTB7A	82591_sort_peaks.narrowPeak.bed
82592	Homo sapiens	GSM2771541	HUDEP-2	None	None	ZBTB7A	82592_sort_peaks.narrowPeak.bed
82593	Homo sapiens	GSM2771540	K562	Erythroblast	Bone Marrow	ZBTB7A	82593_sort_peaks.narrowPeak.bed
82594	Homo sapiens	GSM2771543	HUDEP-2	None	None	ZBTB7A	82594_sort_peaks.narrowPeak.bed
82595	Homo sapiens	GSM2771542	HUDEP-2	None	None	ZBTB7A	82595_sort_peaks.narrowPeak.bed
82606	Homo sapiens	GSM2359989	None	Mesenchymal Stem Cell	Bone Marrow	CHD1	82606_sort_peaks.narrowPeak.bed
82607	Homo sapiens	GSM2359988	None	Mesenchymal Stem Cell	Bone Marrow	CHD1	82607_sort_peaks.narrowPeak.bed
82608	Homo sapiens	GSM2359987	THP-1	Monocyte	Blood	SPI1	82608_sort_peaks.narrowPeak.bed
82609	Homo sapiens	GSM2359986	THP-1	Monocyte	Blood	SPI1	82609_sort_peaks.narrowPeak.bed
82610	Homo sapiens	GSM2359985	THP-1	Monocyte	Blood	SPI1	82610_sort_peaks.narrowPeak.bed
82611	Homo sapiens	GSM2359984	THP-1	Monocyte	Blood	SPI1	82611_sort_peaks.narrowPeak.bed
82612	Homo sapiens	GSM2359983	THP-1	Monocyte	Blood	SPI1	82612_sort_peaks.narrowPeak.bed
82613	Homo sapiens	GSM2359982	THP-1	Monocyte	Blood	SPI1	82613_sort_peaks.narrowPeak.bed
82633	Homo sapiens	GSM2735456	U266B1	Plasma Cell	None	PRDM1	82633_sort_peaks.narrowPeak.bed
82635	Homo sapiens	GSM2383939	H460 cells	None	None	NR0B1	82635_sort_peaks.narrowPeak.bed
82636	Homo sapiens	GSM2462038	MCF-7	Epithelium	Breast	FOXN3	82636_sort_peaks.narrowPeak.bed
82637	Homo sapiens	GSM2462039	MCF-7	Epithelium	Breast	SIN3A	82637_sort_peaks.narrowPeak.bed
82639	Homo sapiens	GSM2902642	HepG2	Epithelium	Liver	NFIC	82639_sort_peaks.narrowPeak.bed
82642	Homo sapiens	GSM2902641	HepG2	Epithelium	Liver	SATB1	82642_sort_peaks.narrowPeak.bed
82643	Homo sapiens	GSM2401446	BJ	Fibroblast	Skin	FOXA2	82643_sort_peaks.narrowPeak.bed
82644	Homo sapiens	GSM2401447	BJ	Fibroblast	Skin	FOXA2	82644_sort_peaks.narrowPeak.bed
82662	Homo sapiens	GSM2679938	None	Monocyte	Blood	T	82662_sort_peaks.narrowPeak.bed
82684	Homo sapiens	GSM2125098	T47D	cancer cells	Breast	PR	82684_sort_peaks.narrowPeak.bed
82702	Homo sapiens	GSM2661799	THP-1	Monocyte	Blood	GRIP1	82702_sort_peaks.narrowPeak.bed
82732	Homo sapiens	GSM2459951	None	colorectal adenocarcinoma	Colon	OGT	82732_sort_peaks.narrowPeak.bed
82735	Homo sapiens	GSM2592808	None	Macrophage	Blood	SPI1	82735_sort_peaks.narrowPeak.bed
82759	Homo sapiens	GSM2550209	None	Stem cell	None	EP300	82759_sort_peaks.narrowPeak.bed
82793	Homo sapiens	GSM2802959	hMSC-TERT4	None	None	MED1	82793_sort_peaks.narrowPeak.bed
82794	Homo sapiens	GSM2802958	hMSC-TERT4	None	None	MED1	82794_sort_peaks.narrowPeak.bed
82804	Homo sapiens	GSM2359447	N87	None	Stomach	BRD4	82804_sort_peaks.narrowPeak.bed
82833	Homo sapiens	GSM2090929	MOLT-4	T Lymphoblast	None	POLR2A	82833_sort_peaks.narrowPeak.bed
82834	Homo sapiens	GSM2090927	MOLT-4	T Lymphoblast	None	POLR2A	82834_sort_peaks.narrowPeak.bed
82835	Homo sapiens	GSM2090926	MOLT-4	T Lymphoblast	None	CDK9	82835_sort_peaks.narrowPeak.bed
82838	Homo sapiens	GSM2090923	MOLT-4	T Lymphoblast	None	CDK9	82838_sort_peaks.narrowPeak.bed
82839	Homo sapiens	GSM2090922	MOLT-4	T Lymphoblast	None	BRD4	82839_sort_peaks.narrowPeak.bed
82844	Homo sapiens	GSM2797099	None	None	Breast	ESR1	82844_sort_peaks.narrowPeak.bed
82845	Homo sapiens	GSM2797098	None	None	Breast	ESR1	82845_sort_peaks.narrowPeak.bed
82847	Homo sapiens	GSM2797093	None	None	Breast	ESR1	82847_sort_peaks.narrowPeak.bed
82848	Homo sapiens	GSM2797092	None	None	Breast	ESR1	82848_sort_peaks.narrowPeak.bed
82849	Homo sapiens	GSM2797091	None	None	Breast	ESR1	82849_sort_peaks.narrowPeak.bed
82850	Homo sapiens	GSM2797090	None	None	Breast	ESR1	82850_sort_peaks.narrowPeak.bed
82851	Homo sapiens	GSM2797097	None	None	Breast	ESR1	82851_sort_peaks.narrowPeak.bed
82852	Homo sapiens	GSM2797096	None	None	Breast	ESR1	82852_sort_peaks.narrowPeak.bed
82853	Homo sapiens	GSM2797095	None	None	Breast	ESR1	82853_sort_peaks.narrowPeak.bed
82854	Homo sapiens	GSM2797094	None	None	Breast	ESR1	82854_sort_peaks.narrowPeak.bed
82855	Homo sapiens	GSM2741447	None	Erythroblast	None	NCOA4	82855_sort_peaks.narrowPeak.bed
82857	Homo sapiens	GSM2741446	None	Erythroblast	None	NCOA4	82857_sort_peaks.narrowPeak.bed
82872	Homo sapiens	GSM2723879	None	Patient	None	EPAS1	82872_sort_peaks.narrowPeak.bed
82873	Homo sapiens	GSM2766569	None	Epithelium	None	EZH2	82873_sort_peaks.narrowPeak.bed
82934	Homo sapiens	GSM2401464	A549	Epithelium	Lung	FOXA2	82934_sort_peaks.narrowPeak.bed
82935	Homo sapiens	GSM2401465	A549	Epithelium	Lung	FOXA2	82935_sort_peaks.narrowPeak.bed
82936	Homo sapiens	GSM2401466	BJ	Fibroblast	Skin	FOXA2	82936_sort_peaks.narrowPeak.bed
82937	Homo sapiens	GSM2401467	BJ	Fibroblast	Skin	FOXA2	82937_sort_peaks.narrowPeak.bed
82941	Homo sapiens	GSM2401463	None	Embryonic Stem Cell	Endoderm	FOXA2	82941_sort_peaks.narrowPeak.bed
82944	Homo sapiens	GSM2401468	BJ	Fibroblast	Skin	FOXA2	82944_sort_peaks.narrowPeak.bed
82945	Homo sapiens	GSM2401469	BJ	Fibroblast	Skin	FOXA2	82945_sort_peaks.narrowPeak.bed
82955	Homo sapiens	GSM2741448	None	Erythroblast	None	POLR2A	82955_sort_peaks.narrowPeak.bed
82963	Homo sapiens	GSM2570506	Jurkat	T Lymphocyte	Blood	ARID5B	82963_sort_peaks.narrowPeak.bed
82974	Homo sapiens	GSM2247248	None	Keratinocyte	None	CTCF	82974_sort_peaks.narrowPeak.bed
82975	Homo sapiens	GSM2247249	JHU-06	Keratinocyte	None	CTCF	82975_sort_peaks.narrowPeak.bed
82982	Homo sapiens	GSM2247247	None	Keratinocyte	None	CTCF	82982_sort_peaks.narrowPeak.bed
83016	Homo sapiens	GSM1964895	MDA-MB-231	Epithelium	Breast	PRMT5	83016_sort_peaks.narrowPeak.bed
83023	Homo sapiens	GSM2419825	Detroit 562	Detroit 562 cells	None	RELA	83023_sort_peaks.narrowPeak.bed
83024	Homo sapiens	GSM2419824	Detroit 562	Detroit 562 cells	None	RELA	83024_sort_peaks.narrowPeak.bed
83025	Homo sapiens	GSM2419827	Detroit 562	Detroit 562 cells	None	RELA	83025_sort_peaks.narrowPeak.bed
83026	Homo sapiens	GSM2419826	Detroit 562	Detroit 562 cells	None	RELA	83026_sort_peaks.narrowPeak.bed
83027	Homo sapiens	GSM2419821	Detroit 562	Detroit 562 cells	None	RELA	83027_sort_peaks.narrowPeak.bed
83028	Homo sapiens	GSM2419820	Detroit 562	Detroit 562 cells	None	RELA	83028_sort_peaks.narrowPeak.bed
83029	Homo sapiens	GSM2419823	Detroit 562	Detroit 562 cells	None	RELA	83029_sort_peaks.narrowPeak.bed
83030	Homo sapiens	GSM2419822	Detroit 562	Detroit 562 cells	None	RELA	83030_sort_peaks.narrowPeak.bed
83031	Homo sapiens	GSM2419829	Detroit 562	Detroit 562 cells	None	RELA	83031_sort_peaks.narrowPeak.bed
83032	Homo sapiens	GSM2419828	Detroit 562	Detroit 562 cells	None	RELA	83032_sort_peaks.narrowPeak.bed
83034	Homo sapiens	GSM2391828	BL-2	Burkitt's lymphoma	None	LMNB1	83034_sort_peaks.narrowPeak.bed
83035	Homo sapiens	GSM2391829	BL-2	Burkitt's lymphoma	None	LMNB1	83035_sort_peaks.narrowPeak.bed
83036	Homo sapiens	GSM2391826	BL-2	Burkitt's lymphoma	None	LMNB1	83036_sort_peaks.narrowPeak.bed
83037	Homo sapiens	GSM2391827	BL-2	Burkitt's lymphoma	None	LMNB1	83037_sort_peaks.narrowPeak.bed
83047	Homo sapiens	GSM2563980	BG01V - ATCC SCRC-2002	Embryonic Stem Cell	None	ZNF114	83047_sort_peaks.narrowPeak.bed
83048	Homo sapiens	GSM2563981	BG01V - ATCC SCRC-2002	Embryonic Stem Cell	None	ZNF483	83048_sort_peaks.narrowPeak.bed
83049	Homo sapiens	GSM2563982	BG01V - ATCC SCRC-2002	Embryonic Stem Cell	None	ZNF589	83049_sort_peaks.narrowPeak.bed
83050	Homo sapiens	GSM2563985	BG01V - ATCC SCRC-2002	Embryonic Stem Cell	None	ZNF114	83050_sort_peaks.narrowPeak.bed
83051	Homo sapiens	GSM2563986	BG01V - ATCC SCRC-2002	Embryonic Stem Cell	None	ZNF589	83051_sort_peaks.narrowPeak.bed
83065	Homo sapiens	GSM2809636	HCT-116	None	Colon	H2AZ	83065_sort_peaks.narrowPeak.bed
83066	Homo sapiens	GSM2611580	Akata	B Lymphocyte	None	BRD4	83066_sort_peaks.narrowPeak.bed
83067	Homo sapiens	GSM2611581	Akata	B Lymphocyte	None	BRD4	83067_sort_peaks.narrowPeak.bed
83070	Homo sapiens	GSM1706665	5637	Stem cell	None	HDAC2	83070_sort_peaks.narrowPeak.bed
83075	Homo sapiens	GSM1706660	1184	Stem cell	None	HDAC2	83075_sort_peaks.narrowPeak.bed
83098	Homo sapiens	GSM2371332	HeLa	Epithelium	Cervix	DDX21	83098_sort_peaks.narrowPeak.bed
83099	Homo sapiens	GSM2371333	HeLa	Epithelium	Cervix	DDX21	83099_sort_peaks.narrowPeak.bed
83100	Homo sapiens	GSM2371331	HeLa	Epithelium	Cervix	DDX21	83100_sort_peaks.narrowPeak.bed
83101	Homo sapiens	GSM2371334	HeLa	Epithelium	Cervix	TCOF1	83101_sort_peaks.narrowPeak.bed
83103	Homo sapiens	GSM2302965	LNCaP	Epithelium	Prostate	AR	83103_sort_peaks.narrowPeak.bed
83105	Homo sapiens	GSM2302964	LNCaP	Epithelium	Prostate	AR	83105_sort_peaks.narrowPeak.bed
83108	Homo sapiens	GSM2302967	LNCaP	Epithelium	Prostate	AR	83108_sort_peaks.narrowPeak.bed
83136	Homo sapiens	GSM2747760	HeLa	Cervical Carcinoma	None	SMC3	83136_sort_peaks.narrowPeak.bed
83137	Homo sapiens	GSM2747761	HeLa	Cervical Carcinoma	None	SMC3	83137_sort_peaks.narrowPeak.bed
83138	Homo sapiens	GSM2747762	HeLa	Cervical Carcinoma	None	SMC3	83138_sort_peaks.narrowPeak.bed
83139	Homo sapiens	GSM2747763	HeLa	Cervical Carcinoma	None	SMC3	83139_sort_peaks.narrowPeak.bed
83142	Homo sapiens	GSM2716921	LNCaP	Epithelium	Prostate	AR	83142_sort_peaks.narrowPeak.bed
83143	Homo sapiens	GSM2716923	LNCaP	Epithelium	Prostate	AR	83143_sort_peaks.narrowPeak.bed
83145	Homo sapiens	GSM2805879	None	hESC	None	RNF2	83145_sort_peaks.narrowPeak.bed
83146	Homo sapiens	GSM2805878	None	hESC	None	RNF2	83146_sort_peaks.narrowPeak.bed
83147	Homo sapiens	GSM2805875	None	hESC	None	KDM2B	83147_sort_peaks.narrowPeak.bed
83150	Homo sapiens	GSM2805870	None	hESC	None	RYBP	83150_sort_peaks.narrowPeak.bed
83167	Homo sapiens	GSM2729733	R1-D567	Epithelium	Prostate	AR	83167_sort_peaks.narrowPeak.bed
83169	Homo sapiens	GSM2729730	R1-D567	Epithelium	Prostate	AR	83169_sort_peaks.narrowPeak.bed
83179	Homo sapiens	GSM2970405	MCF-7	Epithelium	Breast	ESR1	83179_sort_peaks.narrowPeak.bed
83180	Homo sapiens	GSM2970404	MCF-7	Epithelium	Breast	ESR1	83180_sort_peaks.narrowPeak.bed
83182	Homo sapiens	GSM2970406	MCF-7	Epithelium	Breast	ESR1	83182_sort_peaks.narrowPeak.bed
83183	Homo sapiens	GSM2970403	MCF-7	Epithelium	Breast	ESR1	83183_sort_peaks.narrowPeak.bed
83184	Homo sapiens	GSM2970402	MCF-7	Epithelium	Breast	ESR1	83184_sort_peaks.narrowPeak.bed
83186	Homo sapiens	GSM2970409	MCF-7	Epithelium	Breast	ESR1	83186_sort_peaks.narrowPeak.bed
83187	Homo sapiens	GSM2970408	MCF-7	Epithelium	Breast	ESR1	83187_sort_peaks.narrowPeak.bed
83189	Homo sapiens	GSM2537914	None	None	Breast	POLR2A	83189_sort_peaks.narrowPeak.bed
83190	Homo sapiens	GSM2537915	None	None	Breast	NELFA	83190_sort_peaks.narrowPeak.bed
